modulenumber,X,B10_Spco,D28_Bogr,B13_Spco,C19_Spco,D30_Spco,C21_Bogr,B10_Bogr,B9_Spco,C22_Spco,B14_Spco,C17_Bogr,A7_Bogr,F43_Bogr,A8_Bogr,C18_Spco,C22_Bogr,F41_Bogr,A7_Spco,D28_Spco,F41_Spco,A8_Spco,B11_Spco,D25_Spco,D31_Bogr,C20_Spco,B12_Spco,A1_Spco,B12_Bogr,A4_Spco,B16_Spco,B16_Bogr,A1_Bogr,D26_Spco,A3_Bogr,A5_Bogr,A5_Spco,F44_Bogr,D32_Bogr,F42_Spco,C17_Spco,A2_Bogr,C24_Bogr,A4_Bogr,B9_Bogr,F43_Spco,C23_Bogr,D31_Spco,C21_Spco,D25_Bogr,B15_Spco,B11_Bogr,B13_Bogr,C20_Bogr,D27_Bogr,A2_Spco,A6_Spco
10,C1773,8.045420417,9.006250455,8.218718664,8.072432097,7.308846269,9.610841551,8.761596642,7.577143033,8.469554029,8.373420027,9.364182477,8.368194899,8.438989777,8.406781921,9.617721814,8.252669966,8.431038631,8.900891664,9.055209765,8.350509319,8.247120671,9.315037547,7.982051034,8.230196164,9.334636157,7.679732181,8.43608154,8.421704239,8.97180388,8.077086699,9.008461186,9.642062829,9.305540778,10.28587356,8.369376808,8.916662043,8.519347786,8.970874117,8.710874437,8.438338476,8.923852154,9.182008133,8.883979437,10.21939894,8.412654584,8.277818155,9.611156355,6.85146497,8.602223818,7.993246758,8.178790098,8.933504021,9.422374986,8.824334055,10.95779349,7.783604231
10,C325,8.321459584,9.024594833,8.408209746,8.117368741,8.251789258,9.071440957,8.378312861,7.640630329,8.722451192,8.103001667,8.754444714,8.783969477,8.844997541,9.012267682,8.657368121,8.666192478,8.871638365,8.957185304,8.704697747,8.572237867,7.453146277,8.737340336,8.16546506,8.363423516,8.736403377,7.87307473,8.535431121,8.667522895,8.220054735,7.738912057,8.498549375,8.820640921,8.468477939,9.151254784,8.762894288,8.944840204,9.092141911,8.410592177,8.847834715,7.738113244,8.903850159,8.27094864,8.041012182,8.885853034,7.90001761,9.310867583,9.054305205,7.740261685,8.921376844,8.545108094,8.594952312,8.876973,8.67650919,7.456185456,8.514699135,7.867138104
10,C1180,10.40962742,9.882766565,11.00654016,9.954842681,9.302851517,10.89513557,9.901551337,10.7356956,10.76359922,10.52661437,9.923761196,9.649286299,9.580180768,9.552910891,12.35999987,9.611305149,10.50602138,10.88802456,10.27304417,10.15847732,9.625011259,11.57849161,9.761966284,10.87019788,12.21843413,10.27113519,11.15501885,9.974512646,10.19278546,9.721669356,9.759555922,11.25166307,10.33648714,11.63040445,9.93026273,11.39691446,10.33242544,10.15320781,11.31588522,10.84508103,9.84438115,10.06509217,9.719683466,11.24389566,10.38809135,10.40122578,11.96047465,10.10556745,11.21846765,10.31933897,10.05440758,10.06496798,11.56440283,9.96490899,12.86960472,10.15486452
10,C1762,9.088195796,9.549077521,9.379457086,9.204226567,9.580178756,10.46082004,9.653415036,9.188296211,9.675421512,9.893676325,9.570847549,9.28142085,10.33993195,9.961458719,9.828755422,9.339269875,10.75116793,9.626118634,8.970325057,9.816710835,9.496438632,9.842682341,9.648362644,10.22781405,10.54334737,9.459832951,9.657149972,9.77707685,9.486288242,9.210254032,9.932406195,10.1964881,9.637773129,11.25501009,9.395198991,10.24675954,8.922458956,9.665384661,10.38239206,9.453742487,10.28836783,10.01279509,9.258118571,11.03362563,9.102478451,10.44081625,10.42523149,8.80964741,10.72299726,9.849418466,9.508522256,9.838497826,9.990869191,9.120419036,10.47288881,9.315414382
10,C2366,7.193522303,7.992768451,6.631302285,6.994378693,7.252658231,8.501746502,6.869259361,6.155779591,7.663468414,6.746133953,7.036641907,7.70795646,7.830109104,8.031203199,7.78096675,7.582101983,6.936835514,7.922182663,7.262372727,8.386938058,5.796735135,7.880700893,7.298148241,7.335936582,7.552888072,5.982187509,8.032165869,7.302429077,6.694757512,6.749668531,6.749608836,7.581130411,7.910921754,8.543876607,7.274269635,8.846513511,7.182352977,6.825004677,8.559832272,6.797911662,7.549695306,9.673714042,6.854747226,8.277166922,7.002640112,7.836199297,8.164658991,7.16042132,7.330547306,7.916623263,7.608883378,8.640602905,7.194390851,6.785166936,7.758644191,6.74912119
10,C324,9.256764242,10.03490844,9.466838179,8.993301645,9.151599508,10.10768875,9.286217144,8.50712046,9.760779542,9.017165422,9.88054547,9.793384503,9.664901125,10.02560903,10.00306084,9.457482711,9.86151165,10.23439685,9.625357048,9.582549011,8.417285008,10.09748968,9.227625095,9.532208221,10.0816244,8.820489432,9.883360511,9.847387399,9.282172726,8.826286623,9.801628125,10.06071996,9.599561453,10.28423555,9.640244004,10.33102822,9.78991324,9.647128464,10.3927743,8.827389893,10.23437086,9.466681926,9.028109535,9.946569417,8.664865701,10.03461271,10.09086226,8.80039196,9.804638176,9.639374006,9.14115706,8.924217082,9.77384936,8.209799957,9.726207867,8.56919071
10,C2514,6.820726514,7.98249749,6.401831565,6.291790545,6.834995267,8.759886196,6.570772135,5.616115532,7.163891651,7.001126512,7.470992008,7.099886521,7.077095245,7.606003634,7.976059053,6.102814318,7.585052414,8.009870962,6.376078525,7.355461307,5.92588726,7.860467405,6.891236014,7.591786575,7.779884155,6.404813374,7.197433249,6.607694325,6.029249644,6.504738046,6.519441727,8.284219065,7.526498071,8.119670752,7.146378761,8.448241822,6.73670398,7.126460781,8.324228455,5.947979398,7.67069401,7.32634933,6.307117028,7.570865111,6.651932016,7.358080396,8.271717871,7.513714563,7.16547066,7.079365188,7.114995913,8.104726872,7.783346833,5.389657912,8.026011327,6.076859233
10,C816,9.940666538,10.53540571,10.32242897,10.33675916,10.06886612,11.45727944,10.28696416,9.627256049,10.72712608,10.79472699,10.58557152,10.33960198,10.40468832,10.37053456,11.41977347,10.36156194,11.0157391,10.67826992,9.846529342,10.69332322,10.63412455,10.60081664,10.37035405,11.51493573,11.78150496,10.39794457,10.41739129,10.48777117,10.3430909,10.08857528,10.69379074,11.20001551,10.73943387,11.71519385,10.54615335,10.95897446,10.42012949,10.80575427,10.75344582,10.22930044,10.48489729,11.03742726,10.43797954,11.3591159,10.1498371,11.16137709,11.33416909,9.325955078,10.96682268,10.62031772,10.37159673,10.38013156,11.14696259,10.53179611,11.88921599,9.955323381
10,C1810,10.5196674,10.75374086,10.88848673,10.16938245,9.660730803,12.05010087,11.51938912,10.83069744,11.15963772,10.36179802,11.39287495,11.08590946,11.09335713,11.24962073,12.53898346,11.29648033,11.97011104,12.01051827,11.68067294,10.81003928,9.722043032,12.35900896,10.35202719,10.91134564,12.02765592,10.10869763,12.15115806,11.17405173,11.22862908,10.82634362,11.25721172,12.04459626,11.72685551,12.68834959,10.81214554,12.53386811,11.0429958,8.893429721,11.20481333,10.59634628,9.378402233,11.78121913,10.61149081,11.8807116,10.64018264,11.8946326,11.91275465,10.17923553,12.32685956,10.9087089,11.24689935,10.81801649,12.48517426,12.23200449,13.02474152,9.501691912
10,C500,9.399251344,9.880998043,9.618095418,9.491597998,10.08310711,10.69042464,9.88000407,9.695572145,10.00321922,10.11391919,9.708001486,9.688451902,10.48720178,10.14741459,10.04414735,9.625300594,10.8341356,9.818475885,9.109070662,10.08597063,9.639666736,10.28607777,9.96876596,10.2930608,10.67622585,9.733215462,10.03240833,10.07021685,9.773064826,9.583358902,10.19286867,10.42530837,9.826249529,10.64313388,9.59880471,10.63649043,10.22666905,9.901832967,10.54588974,9.652787347,10.47119421,10.22814308,9.545166284,9.979823472,9.269990332,10.5486721,10.48793333,9.294496693,10.77620004,10.15521369,9.766452463,10.04471882,10.15142449,9.474848339,9.824759838,9.81471276
10,C2387,6.52571511,7.608904537,6.70210416,6.989408036,6.628967058,8.021902053,6.634749871,6.253783413,6.448183367,7.140244609,7.063983322,7.053490712,7.294349689,7.498278213,8.706055145,7.394448996,7.595256993,7.399708838,6.305774692,7.737616067,6.413819431,7.079007351,7.200922706,7.407018532,8.124882336,6.823759451,7.456777192,7.097287087,7.865489988,6.262112062,6.73527138,7.444440356,6.924910358,9.023443364,6.772871795,6.706122691,6.457664211,6.394063457,7.822503636,7.081114332,7.234954435,6.896982187,6.786780693,7.846917735,6.2744061,7.244624009,7.663835332,6.704519947,7.823019145,7.598311883,7.09874603,8.419969208,7.796798191,6.736519884,8.306515441,6.439068575
10,C813,10.34385254,11.10464127,11.0667953,10.6986663,10.02656859,11.19489564,10.27829908,10.56268599,11.06851785,10.97735048,10.96769502,10.61246032,11.27692329,10.90735392,11.29581969,10.93281742,11.471618,11.16593362,10.51241743,10.8954926,10.27319035,11.26096201,10.62884456,11.06604065,11.4704418,10.71928527,11.25360512,10.80432275,10.45776964,9.885556823,11.13026168,11.37351078,10.58417081,11.80195757,10.55547112,11.61897648,10.63733868,10.71657712,11.02135672,10.86208564,11.10344029,11.10612643,10.58903668,11.08271944,10.4341076,11.40047236,11.25953764,10.22764772,11.85786255,11.09477293,10.83504435,11.06242091,11.28795555,10.33820942,10.90566175,10.57940777
10,C1439,8.658116559,8.880892976,8.115681357,8.137283131,8.449518384,9.447377192,8.446541756,8.267936241,8.778450925,8.027924091,8.733776879,8.751731981,9.261909155,9.061388834,9.079593096,8.519616426,8.942682614,9.001061877,8.21524965,7.886831168,7.568420431,8.431659248,7.988828091,8.738651384,8.948542551,7.824137943,8.982929351,8.624410267,8.005373015,8.246238771,7.344350945,9.097855215,8.158254661,9.346937998,8.282605593,8.837601227,7.97204984,8.663277338,9.045004425,8.080862238,8.702180215,8.640524064,7.996388721,9.047169664,7.700872455,8.749631487,8.986286822,9.029845506,8.981771706,8.306579902,8.126548718,8.278496669,9.024998428,7.522564742,8.808331958,8.730991053
10,C584,11.6759547,11.25756445,11.88350249,11.24958403,10.79391899,13.01482617,11.33607831,11.83332347,12.23269386,11.75851884,11.27919579,11.22213051,11.16439436,11.09164025,13.63688036,11.1047174,11.65450715,12.30367055,11.78757604,11.599569,11.3014672,12.27411021,11.30336227,12.41949024,13.42176385,11.14210656,12.15125529,11.56498419,12.24267762,11.2440987,11.54197178,13.01911264,11.98217057,13.20227698,11.05971442,12.51639624,11.84775754,11.57465299,12.6065435,11.50824386,11.24038511,11.91973353,11.07130675,13.03472893,11.58424892,11.86162095,13.73823026,11.61883987,11.60998888,11.64209885,11.20611564,11.2175754,12.91897579,11.78660903,14.50625774,11.46215302
10,C1750,7.319974873,7.926759037,7.564759565,6.975609161,7.397340361,8.296138474,7.082526571,7.159210167,7.392276042,7.502029844,7.398128803,7.489572727,7.86792191,7.404221416,7.529337035,7.073078607,8.582623616,7.543096816,7.148533137,8.685004193,7.291148913,7.915936987,7.6281984,7.184781857,7.76126181,7.553760886,8.230172546,7.820393792,7.157731626,7.400141833,7.764043821,8.357861742,7.159725267,7.985662137,7.104417189,8.197916366,6.983000996,7.738664799,7.704644248,7.34607741,8.016024889,8.447835488,7.05161182,7.242283902,7.010836037,7.97142268,7.684133543,7.11763977,8.792462365,7.952966646,7.421191526,7.615310353,8.221365175,7.483937746,7.88626551,7.688016894
10,C2390,5.531107779,5.64258732,5.898171051,5.921029957,4.570414082,6.623963742,5.257906952,5.030084819,5.673730276,5.52987704,5.106384976,6.382356267,5.69664866,5.818427868,6.667990799,5.916014228,5.755856816,6.589304022,6.503858374,5.848196117,5.251813534,6.330180236,5.504623893,5.318686367,6.665818069,4.451315184,6.154708916,5.375381284,6.081640829,5.146092465,5.866100546,6.568557021,6.430404869,6.910416392,5.899386337,6.698467002,5.229048841,5.541625863,6.105985112,5.483465549,5.500733744,6.224681977,6.63271914,6.711346816,5.530417672,6.100279496,6.778801776,4.813584847,6.250342982,5.611117067,4.37514586,6.291997212,6.659169743,6.232683413,6.893822419,4.990100257
10,C27,12.80247652,12.75704207,13.04327191,12.89017491,12.90703348,13.8030328,12.87683979,12.51984177,13.13499307,12.9929001,12.68404674,12.69140915,12.65056878,12.56739778,13.7915722,12.83133161,13.82307415,12.92461756,11.90213698,13.11314425,12.74903939,12.84304891,12.94259663,13.47628475,14.09935033,12.75154311,12.95212562,12.22218887,12.81996205,12.40532262,12.26443926,13.76786579,13.04607443,14.08109532,12.9107522,13.16271156,12.72324335,12.4023963,13.06670053,12.4934575,12.11335115,12.71588189,12.63811293,14.0763667,12.37466803,13.57887716,13.71536033,12.32060814,13.77194563,13.29882305,13.13628172,13.52302286,13.50280288,12.9309452,14.08325391,12.9991241
10,C2369,8.437697677,8.607366023,8.692009926,8.024293613,7.571607122,8.687936579,7.869823215,8.226848545,8.8028091,9.56617876,8.5101267,8.486384924,8.510762438,8.711321073,8.724757997,8.859643115,8.876520982,9.26841458,8.778358808,8.555792883,8.570991207,9.005621411,8.112304261,8.83904951,8.875397685,8.467607841,7.305456322,8.466473621,8.28071781,8.386955195,8.786900989,9.324893492,8.269071906,9.444908795,8.535442911,9.215155503,8.436273743,8.647243457,8.728153575,8.669072137,8.44969046,8.701388968,9.030861535,8.943252627,8.541303375,8.500771594,9.564650619,7.415415586,8.322166775,8.599419532,8.366327061,8.426759744,9.723559062,8.64374653,10.29597658,8.706117941
10,C1016,7.726566306,8.253820924,8.004905693,7.389864452,7.708332985,8.353199185,7.67557788,7.141354223,8.138310922,7.591165102,7.963182175,8.065883441,8.159639033,8.28253388,8.137219265,7.773124227,8.093445045,8.095358692,7.884825568,7.877427762,7.051949806,8.586745143,7.60055598,7.645701048,8.492785846,7.414663104,8.142477745,8.051614768,7.864550219,7.637973362,7.964396961,8.379033665,8.210196848,8.552641908,7.583057346,8.583536871,7.857971957,7.777931458,8.680001552,7.527928171,8.348547681,7.723385863,7.071366269,8.14950444,7.290151846,8.319781008,8.244589096,7.881088441,7.905011644,8.073678073,7.687543414,7.821557365,8.256144062,6.652895321,8.475830737,7.597733607
10,C969,11.41220464,11.77470412,12.00413418,11.4469946,11.24942924,13.09497705,11.28361873,11.69401375,12.400197,12.11837863,11.3953099,11.33726509,11.46342813,11.14725639,13.50993125,11.86452608,12.28213092,12.45543942,11.54340927,11.88865598,11.52311729,12.09343864,11.57342575,12.51373358,13.55281843,11.33346402,12.19902634,11.32758311,12.06597135,11.08474397,11.33123181,13.04630562,11.85367885,13.39755034,11.8203999,12.69057807,12.08974392,11.36443265,12.58620685,11.47183599,11.15244468,11.95502675,11.38465344,12.99459119,11.51474703,12.48108564,13.52650143,11.48458663,12.14330219,12.00729351,11.34402134,11.80386391,12.9078014,11.67521212,14.21302993,11.8056342
10,C694,11.15938163,11.26056396,11.29113345,11.35369529,10.97283829,12.82704846,11.20602951,11.29070298,11.77619595,11.95384948,11.27424354,11.05032065,11.11036015,11.15718464,13.37692587,11.09826201,11.64647015,11.62355651,11.55142249,11.5703174,11.59824035,11.26961965,11.41422709,12.10672961,13.30609474,11.41197431,11.82254351,11.29336096,11.68300127,11.38640548,11.34293414,12.58797254,11.58630378,12.75243397,11.04325917,11.78229531,11.43843975,11.44617284,12.00448006,11.4320492,11.20066879,11.88912904,11.03498588,12.98740394,10.96551035,11.7023562,13.16992481,11.08493201,11.54249225,11.53433329,11.31384453,11.66526994,12.523339,11.51910635,14.15499582,11.35976001
10,C971,9.873096985,9.846441585,10.1242959,9.951125487,10.38608251,10.83805037,9.121671776,9.574881129,10.25704118,10.35170144,10.33612712,8.949286071,9.40727711,9.130001047,11.0532726,9.030945965,9.79260552,10.23028766,8.951472349,10.44533497,9.754138555,10.15529578,10.13795578,10.45935799,11.34609211,9.933704024,10.04938113,10.68895781,10.00757591,9.581778763,10.88813382,10.84958925,10.11216441,11.1121162,10.59732632,10.39871184,9.588215404,10.65376775,11.31114065,9.764406733,10.48146239,11.35241818,9.750768349,11.13970096,9.69627323,10.77125683,10.57384086,9.576665506,9.511910605,10.56103643,9.395896817,10.54005699,11.0747866,9.313087693,10.93698047,10.00885516
10,C848,10.59451287,10.24807375,10.75574016,10.31409911,10.47008762,10.88703851,10.14545732,10.29024023,10.54889583,10.86507024,10.18734139,10.21472597,10.03612451,9.780559479,10.94583078,10.07397849,11.24138189,10.79341312,9.91827433,10.39941087,10.35654248,10.30830401,10.31001011,10.61282331,11.12365566,10.54357546,10.5971656,10.10183779,10.21293705,10.11915388,10.29041169,11.14970573,10.26688278,11.50645565,10.35163536,10.75497937,9.586986744,10.5151413,10.10144316,10.05044583,10.29684543,10.58104869,10.16833199,10.82188464,9.726451502,10.81439051,10.83031872,10.33589336,11.17583626,11.04591669,10.41248976,10.36463153,10.97519195,10.18303212,11.25164495,10.57865266
16,C546,7.679791118,8.216498375,8.035698311,7.968778088,7.39556642,7.091770823,9.045193653,7.519589254,7.07838521,7.743343497,8.483944292,8.830073581,8.380726753,9.051119387,7.091119821,9.249605809,8.306304407,7.524778727,7.22106059,7.172921402,7.328159396,7.4155004,7.489481658,6.938040533,7.200664902,7.731072605,8.30043453,7.460940125,8.05747857,8.05150901,8.274247431,8.111756367,7.649051373,7.775417297,7.390486224,7.219237261,7.363006292,7.745009242,7.265359966,7.441497586,7.994447721,7.609158303,8.254776314,7.813194313,7.270947911,8.90405701,7.958487541,7.781720631,7.369235229,7.650798768,7.85467819,7.640329458,12.97368878,8.151068332,8.701812351,7.804864019
16,C1206,9.405255106,8.948392396,9.000558211,8.95749813,8.272828856,10.19624631,8.991280177,9.077188002,9.857241638,9.167022658,10.36344677,9.846084938,8.72084271,9.135988704,9.434965772,9.82813113,9.438008762,9.881592875,7.710017277,7.979676511,9.47754743,9.460206992,9.821124777,7.991254914,9.870367389,9.376597552,9.522233776,10.07663556,9.375922814,8.833363452,9.283216154,11.03996499,7.740145123,9.545323887,8.943507545,9.179636187,7.909426474,8.717440195,7.830087954,9.975192943,9.983182569,11.24841137,8.866576893,10.43620902,8.002740817,10.78193034,8.461557053,9.618177576,10.24847522,9.490536475,9.480380448,9.629931427,10.21466883,9.02933482,9.285592191,9.455902069
16,C429,7.144429225,9.884846851,7.132883168,8.54307207,8.83881769,7.482428223,7.781450378,6.975229309,8.375543396,9.428685425,7.562043589,7.546876838,9.378492698,8.082650604,8.158512653,8.430226792,9.103733814,8.614210294,7.896097081,9.774392906,8.796559431,7.923266495,8.236163768,7.382668288,9.307287582,7.614378264,7.595952628,7.658933442,8.77003136,7.906490987,7.884761012,9.593526822,9.121947622,8.369708072,8.625001077,8.83510487,7.894047924,9.906596196,9.751165159,7.215672514,8.606594118,10.90933164,7.023770002,10.78249907,7.323642087,9.138538777,9.058833248,6.817613899,8.669709663,7.829532129,8.378008738,7.890854789,10.75771464,8.710992848,8.1492134,7.030328904
16,C1738,11.21615462,8.339151882,6.34500309,8.677079716,9.891019321,8.659437993,8.578156217,8.253204442,8.901010271,8.56608701,8.291252577,10.66411032,8.807381303,8.796958891,8.860058441,9.443430278,7.835966872,9.718335938,9.799256849,8.155326797,8.727302106,9.250580069,9.031842719,8.844388279,7.928158728,9.26690682,8.284484211,7.585208391,7.598101266,9.981257965,7.589110942,9.185783567,9.202617688,8.693379016,10.56321379,10.23157684,7.952609239,7.686094997,8.89880407,9.530040325,9.680761275,7.394471024,8.168557724,8.338116423,7.885507972,7.553560669,10.0325538,10.49138455,7.757103208,8.026254008,8.129881521,8.246588504,8.949815363,8.081178374,8.528558648,10.19283786
16,C2179,9.919708466,9.020450989,9.226341835,9.717541307,10.306064,10.26589796,10.9871741,9.419943482,10.36595663,9.949795804,10.87932057,9.686959097,10.63697957,9.439243087,9.146981924,11.28882677,10.58865008,12.08330386,10.11426886,9.866177094,10.4947922,10.32485316,10.81501044,11.33362073,10.21057114,11.07951043,11.42500565,11.22819878,9.385537881,10.53158405,10.93618708,9.697940391,10.98930578,11.49279045,11.18305549,9.123419211,11.72593382,10.37933665,9.805054188,9.88813452,10.71965558,9.68535196,10.77450133,9.326190603,9.091170964,12.46564376,11.16184177,10.38851251,11.40026571,10.51542297,10.99185222,10.16444911,9.639901686,10.76746431,9.907813888,10.85471277
16,C254,7.331389251,9.628004858,10.2980209,9.073268461,7.445952046,9.138232917,8.731497941,8.03517288,8.551319629,7.334635687,9.747161063,9.639150781,9.640607203,9.347723647,9.143506036,7.170733004,7.438437928,9.770782682,8.553487098,9.955023258,7.430829627,11.25889046,7.568809235,8.621733275,7.16932405,8.106712321,7.733794601,9.060994969,9.890205013,7.414972226,9.604416833,9.126207744,11.68775541,9.060891354,10.9907265,8.378055556,9.314083911,10.76156892,8.81443829,10.07644569,9.508687655,8.805881445,10.09780464,9.282329204,10.55283255,8.604788405,8.701344592,7.463054584,7.404229222,8.035724635,6.837550881,9.810502867,8.079455717,9.494490524,7.980397412,8.198158404
16,C280,8.237825218,8.260279191,6.72446493,6.428262437,5.63822812,8.097059602,7.265618799,10.05990665,7.523550522,6.834172971,7.286966375,6.784307966,7.182366261,7.49304715,6.222371294,6.782896762,8.442366848,6.255059267,6.724135806,8.140863827,7.155868596,6.754753044,6.829615067,8.144849432,7.126107825,7.116408334,7.342485412,6.255269528,6.967935966,6.783161758,7.665925241,7.375851575,7.760037405,7.6784759,8.364004818,6.654227457,7.339209825,7.643043947,6.501984914,7.268872741,7.254883681,8.128640648,7.185641767,7.84149363,7.651488833,8.963767844,7.729752967,7.407696644,8.106445059,6.798798028,7.355305452,7.84823347,7.450549667,7.731603567,8.469895284,7.614897749
16,C431,6.932131093,7.217535201,8.089399813,5.950991623,7.603033833,8.216794173,5.990054944,5.899415976,7.083265674,6.109055995,7.685334933,9.668632846,7.741160546,6.612844771,7.604308532,7.973978553,7.557168713,5.587543899,7.507151382,6.132973911,6.970475619,5.922630598,6.252824474,6.408104975,7.271325621,8.671027239,5.997952273,6.138297484,7.77906043,5.58238133,6.824558881,8.810635248,7.891386544,8.313839009,7.820380903,5.579444759,6.985590515,7.062516759,6.75558898,6.09856151,6.084744948,6.881943171,6.128568099,7.168307363,6.434951262,8.010645302,6.054591213,6.873505883,7.154607318,7.222020487,6.548348238,6.612825989,6.680513955,7.258691331,8.491119012,8.265724277
16,C1071,6.862652432,7.327225971,5.830916712,5.799747431,4.898179368,7.323387041,6.714557564,8.774791176,6.784483013,5.713991069,6.009754601,6.081051209,6.789965541,7.196255663,5.16754455,5.668750349,7.420849032,6.004780945,6.202340814,7.464336596,6.242251237,5.796414079,6.251797557,7.156685163,6.049926321,6.389381802,6.156514793,5.994450394,5.964277615,5.983563576,6.650078116,7.175939708,7.400838503,7.144578917,7.56968105,5.798032602,5.930856963,7.092278999,5.876722489,6.207901266,6.773408991,7.631981596,5.754986888,6.350031641,6.759052201,7.717607384,6.912869185,6.974870834,6.944843442,5.806492487,5.860126308,6.872425809,6.521840176,6.142217709,7.235161067,6.023379811
16,C354,10.72611853,12.61818654,11.78017033,11.11042521,11.69887919,11.59522927,10.33160731,10.41065854,10.39995752,10.86965868,11.36122258,12.42725349,11.77801173,12.05553169,11.44977768,12.96324278,12.41019384,10.3566347,11.91209158,11.81832773,11.33147666,11.67824188,11.19006572,11.02970894,11.51432586,12.10618259,11.70349607,11.26815585,12.75567883,11.89536805,12.20692869,13.6372111,10.50319011,12.99237005,11.84559289,11.01511887,11.94133083,12.23293961,11.41764504,10.01313447,11.95716739,12.69636699,10.67645726,11.57263626,12.02363063,11.3203108,11.34366552,10.86914173,10.78350191,11.24200007,11.20295892,11.61849462,10.4619873,10.80213747,12.99441379,11.68654873
16,C181,8.237742146,10.15791136,9.300936213,8.596873847,9.25016976,9.10413601,7.826640056,7.923075111,7.920712469,8.375239553,8.882751488,10.00681298,9.300431755,9.583226546,8.974990925,10.53379492,9.947779022,7.745248834,9.447704363,9.325297572,8.91640429,9.197932342,8.633338445,8.438423242,8.979495482,9.679967584,9.265290275,8.772380352,10.32369435,9.413128066,9.739962765,11.20418483,7.873290257,10.56851273,9.235437901,8.490489409,9.435834202,9.688218199,8.902165907,7.606653315,9.454050653,10.27559138,8.026921236,9.054468991,9.62484214,8.813695946,8.795481213,8.407980188,8.311227716,8.794652947,8.724134585,9.129534665,7.895485236,8.349901569,10.6013009,9.218775354
16,C1719,9.182879897,9.311543294,10.06285798,10.39491926,9.311638058,8.599666708,10.37065435,9.482182265,10.86783514,9.488027228,9.845558844,9.204587853,8.870648826,9.124916615,9.287588869,9.544791447,8.718180236,9.983425284,10.02018754,9.416579215,9.32714265,10.03028833,9.95160563,8.657132413,9.695105996,9.813600601,10.03720733,9.582414138,9.682144811,8.040673333,10.06844472,9.350515012,9.432505208,8.774877599,8.505913213,10.79195892,9.030948457,8.771286713,10.42932573,9.559348842,9.250081722,9.257387346,8.826349234,9.484064596,9.301403373,9.751659682,8.931271715,11.19682767,8.625123479,10.06542427,9.486821836,10.13534238,11.29060352,10.59652749,9.20346501,9.827098173
16,C1926,6.896918454,8.434549382,8.139854746,7.588448937,7.608659866,6.82537249,7.69335661,7.343761507,7.008683627,6.637762858,7.276755282,7.151525204,7.143405824,8.217065472,8.067480949,7.829951961,6.514507722,7.795071075,8.223141444,7.921903683,6.973442262,8.887207491,6.814018875,8.196870926,6.951333093,6.737739433,6.761093573,7.395169799,7.912443268,7.035744322,7.458470282,8.531129025,9.570679821,7.278785751,8.649210775,7.149370944,8.404800774,8.505360112,8.2205429,8.041037695,7.797770837,7.965719939,8.717421317,9.570063537,8.453094563,7.64350578,7.730736778,7.125749335,6.707813192,7.115842887,7.999213244,9.312639927,8.890357068,8.832948404,8.138553619,7.46055045
16,C2474,7.344893881,8.226619541,8.386823836,6.655812571,8.047825525,8.585024605,8.095512391,6.744847772,7.430526434,6.752524895,7.733818394,9.717868513,7.422005577,8.587122971,7.529266617,7.617438374,6.85450509,6.126180403,7.494945589,6.565510141,7.356994063,6.769261246,6.417727033,6.416913513,6.848649077,9.083168764,6.83597263,7.711666581,8.026643374,6.721094627,7.485979696,9.136253789,8.0679084,8.60278676,7.614365556,6.364762609,6.736253178,7.328245771,7.606384648,6.965422094,7.507724029,7.548109745,7.454524187,7.237474724,6.529176414,6.999036929,7.045202482,6.349207711,5.507197833,7.536060074,7.405273756,7.267594362,6.92414474,7.324661359,8.237668341,8.769077422
16,C2436,8.090427203,7.50566819,7.850062335,8.051690779,6.834919752,8.660971425,7.626374221,7.956817971,8.820386549,7.957836789,8.359207624,8.400665486,7.166653508,7.892379967,8.309792894,7.721691765,8.719879376,8.074671514,6.6323974,6.623409325,8.228600362,7.989044615,7.791398195,6.356112515,8.493758945,7.756114554,8.252888793,8.417903702,8.181208855,7.356073023,7.736237325,9.194322651,6.794265898,8.016875677,7.75256322,7.855350114,6.786600006,7.908553676,7.069179846,8.258023699,8.154218444,9.873897322,7.363915,9.064306217,6.198311252,9.490997751,7.100408917,8.169507025,8.655091458,8.313537031,7.748782888,8.3179338,9.302501458,6.994577606,7.928547824,7.706213331
16,C1170,8.805370007,10.0450945,10.66143757,8.642907355,8.540091612,10.33436802,10.44797742,10.28181967,9.195392535,9.693565385,9.425349471,9.163330457,10.89587706,10.68996769,9.042186899,10.66323504,9.053405186,9.841009399,10.06627633,9.0687156,8.547311209,7.91736757,10.83592219,7.609077932,8.730655235,8.036796332,8.565254115,9.226726708,9.464851807,9.419103539,9.241856603,9.980999854,9.412657325,9.675605444,8.980627487,8.434716052,9.221377396,9.494711227,10.06326632,8.645920705,9.175968893,8.304622946,10.12154755,10.5362945,9.562246381,8.556295139,7.886026463,12.22126171,9.361849012,10.39983695,10.14582725,11.18233988,11.53184089,11.16968111,10.16223567,10.86160561
