"","labels2colors(net$colors)","X","B10_Spco","D28_Bogr","B13_Spco","C19_Spco","D30_Spco","C21_Bogr","B10_Bogr","B9_Spco","C22_Spco","B14_Spco","C17_Bogr","A7_Bogr","F43_Bogr","A8_Bogr","C18_Spco","C22_Bogr","F41_Bogr","A7_Spco","D28_Spco","F41_Spco","A8_Spco","B11_Spco","D25_Spco","D31_Bogr","C20_Spco","B12_Spco","A1_Spco","B12_Bogr","A4_Spco","B16_Spco","B16_Bogr","A1_Bogr","D26_Spco","A3_Bogr","A5_Bogr","A5_Spco","F44_Bogr","D32_Bogr","F42_Spco","C17_Spco","A2_Bogr","C24_Bogr","A4_Bogr","B9_Bogr","F43_Spco","C23_Bogr","D31_Spco","C21_Spco","D25_Bogr","B15_Spco","B11_Bogr","B13_Bogr","C20_Bogr","D27_Bogr","A2_Spco","A6_Spco"
"212","turquoise","C212",10.0739095664302,8.97853457022766,10.2326720184643,9.70199357321325,9.34424171016241,8.23591179459897,8.88669405831676,9.91716382255786,9.75662988914618,10.0193400329805,8.95545216933422,8.84146725567113,8.8225371089187,9.10208674035809,9.75269473478235,9.16750380305167,8.72817891259573,9.7945496629218,9.62852070851533,9.1897417225084,9.49167056689866,9.16089718865615,9.4331124358975,8.5347650753948,8.72186788244248,9.86312928485296,9.91899072688697,8.8028678483784,9.88772370592422,9.55702733235989,8.86422613942371,8.8255490991993,9.10979049904387,8.72637649108838,9.04827872869122,9.5978444060476,8.88183710847605,9.44414475789913,9.82100143746507,10.1332621505839,8.86978103817795,7.94320924326907,9.18914265582673,9.06429117166195,9.81314008607393,8.5665564426454,9.75606076060737,10.4223188178683,8.21359127468623,10.1304747906129,9.14990217616412,9.06991833971376,8.79678414401197,8.51498623807971,9.62812744291064,10.4075647159802
"213","blue","C213",8.04221656963523,10.1744894264475,8.8494821785804,8.29910968122371,9.27651584913238,10.2847975098455,10.3328748500765,8.95858360274837,8.23556308110882,8.23865515124892,9.7288269183346,9.76673881586145,10.3758717161953,10.2353314589815,8.58514902344361,9.69863880767934,9.0912653397306,8.83092139121461,8.49436833764291,8.81730517480223,7.9062291103177,8.53613573109995,8.79199244516827,9.59519813376865,8.05835213834727,8.63064143743272,8.92875537572188,9.52691585316592,8.54586456078238,7.86725530250579,9.82778352002301,10.8885095167127,9.32384424640096,8.87698403634957,9.85569884268853,8.54113439591659,9.54146435716335,9.95418813167181,8.59823624512468,8.58413537057692,9.97362548442472,8.74466271996652,10.1783761683904,10.4277070016161,8.61796336338872,8.42565584175709,8.52495914870146,7.99719712673052,9.57366862953623,8.97081557190451,10.5793599357502,10.6910553947288,8.46298873760779,10.2053566655887,8.66267621770352,8.37365391860262
"214","turquoise","C214",8.6372773720731,9.05217340555936,8.64095221540938,8.52196673052791,9.28319963453077,9.33411763651477,9.49640334243185,8.3315820936101,8.58818569212475,8.11870663368368,9.07782199632111,9.72033335356991,10.0925810560716,9.4497531077535,8.29486754533926,9.25216039661358,9.99314174137483,8.3976847614478,8.35133061627813,8.61612405136753,8.3082590796455,8.1102676369753,8.74167468041252,9.51683466525706,8.19449011422335,8.47724696184356,8.51556617975029,9.47078526874827,8.71735834413137,8.63825792848418,9.14416327155247,8.98431237138507,8.90273399412974,9.19386177348786,9.09212050193515,8.10981544728537,9.05083234081841,9.64137872910124,8.19083093895697,8.53890340888912,9.59894875144494,8.87342481391124,8.92820618998529,9.9251086332863,8.28956899875414,9.6085020869202,8.52443606170123,8.82543059648693,9.61229211096823,8.70506266618018,9.29259573496874,9.44933716845562,9.45242130578199,9.85976481226962,8.49424255037852,8.93219052938817
"215","turquoise","C215",11.547200134862,9.91631034415395,12.2484879414314,11.7565020777564,11.2338866626751,10.3983528331332,10.3107655740697,11.6486139865682,12.4464224989563,10.9406643421324,10.3116482704374,9.88868458183052,10.4621101709826,10.1618712042073,11.0622802538948,10.3421735255576,9.8654311452572,10.5455166365184,11.3922566349117,11.9865957874227,10.9654356754703,11.7284880790559,11.6169438120226,9.50388948637851,11.4139891326381,11.9144818345701,11.0577899016426,9.30132527334992,12.0315506917979,11.7395647446999,9.43506252164224,9.73868951195429,12.0888367969521,9.49837940146122,8.51501928497706,10.3758104461453,8.54773277273088,9.12841074672125,11.1381313931675,11.8394755292418,9.92657516674022,8.96977699244222,9.71840531610706,9.98537563906562,12.1036665845033,9.59619996483481,10.7638048358101,11.6454478518446,9.46577087308354,11.4094202639291,9.78940098253935,10.8595198307672,9.10119048950591,9.38284332086237,11.7031215015622,11.9242191611423
"216","yellow","C216",8.29091777793756,8.44762074892209,7.84243046321368,7.79579757307612,7.94213675134447,8.27993811244838,8.9375279284041,8.10774215413638,8.09957228494739,8.10683465951532,8.78331263246856,8.78432470542041,8.13826790908541,8.5898511585368,7.45437205166135,8.62277894176057,8.05368743633808,7.99624955307562,7.63717481083345,7.79124733451411,7.77605022360595,7.61557076796772,7.81340500968528,7.77219453418768,6.9293803073855,8.07280197951319,8.22702372609953,8.86142347553253,8.21663051447122,8.02385961683125,8.80432659048992,8.37571612611828,7.79234893691238,8.1710560439285,8.48144399953831,8.09294188094701,7.94067238245687,8.80623991938616,7.55225705215959,7.99925153530892,8.69894976802363,8.90602617302143,8.59075714387928,8.3604083271696,7.41525626947447,8.43853429374586,7.44966801148383,8.41325463007978,7.84805322825483,8.16008829820542,8.79216864916853,8.61301298472683,8.60252561528588,8.85190980626235,7.26813994510392,8.50720121406187
"217","green","C217",8.01980033668154,6.83073078088766,7.06614917220427,7.12064850353691,7.32409466457066,7.55754715629905,8.0303895192113,7.47501577666285,7.15547034833556,7.12326629083226,7.58011558790396,7.67001313540256,7.13392222709578,7.68953426853733,7.646343242338,7.75699698870499,6.54639634345207,7.12146427248939,7.21749466809486,6.02485413745382,6.96687640216956,6.70934229795253,7.37427559540675,8.30854933387325,7.27728487110056,7.14687394514048,7.37169813629854,7.30689501568026,7.28821156862879,7.86297146388613,7.26717330582499,7.18695644247641,7.0133123118292,6.86514563423358,7.10117316913467,7.04358582876806,7.24144761669089,7.84213632725654,7.65797779862485,7.3204074283254,7.35177221306578,7.3080162404117,7.36157996169065,7.43658395118492,6.77325651288846,6.68494043300119,7.22152431044326,8.30683943166047,6.16359779328916,7.51669850822438,7.69983816233023,6.98030474048878,7.69955540924232,7.85885309802726,7.08925421233416,7.88611347156226
"218","turquoise","C218",11.6014160815952,6.4141791819911,11.4968847209818,10.9214023189086,11.0330622204301,9.10978812603978,9.00975878764106,10.3318295718624,8.89366928623829,8.62074116541244,8.3436225047139,5.6190407968897,7.83494815359702,9.15031265248864,10.9847805691898,9.1316940441867,9.83873646910363,10.1469155703375,11.1820778072668,11.8683744466242,8.49187782773665,12.4305107038086,8.15262387763306,7.98822388771964,10.3568851723981,11.1703193460783,12.0351575235098,9.06169384825444,10.1107181545948,12.497522802825,8.5752057350704,8.16886419128258,7.92229480941529,8.07544907067597,8.67169168260681,11.2163823120486,7.81752600695034,9.42455158006507,10.6541456881351,11.8594318761715,9.66697127358137,9.9253201700993,8.07893319133203,7.64690095252586,12.9678905675988,11.2791741991634,9.01705940561581,11.4367382921608,8.99226009789286,12.3138267408393,8.68128485714677,8.47102041952919,8.143653829505,8.25152877433177,9.43719528139854,8.66650378329265
"219","red","C219",9.91469921925382,9.56742640319806,9.98833064344994,9.86662103105777,9.59896975457912,9.97851635495264,9.58317162699137,10.7575726772449,10.7826629685359,10.6081603408656,9.93591793309129,9.60156096816715,9.70731774504322,9.34942055981326,9.4277883282806,9.39074990838528,10.8974540376328,10.0727931893984,9.54275253478376,9.63747339997347,10.7617470371267,9.24918535878393,10.2616465657491,9.55057313537352,9.75435977918914,10.4663187890857,9.64326215077015,9.84257091313117,10.0987606815369,10.1952406865849,9.7316609260928,9.93082918118813,10.5713490402371,9.90216864866466,9.6886188666439,9.7795233735375,8.88301533120729,9.78711460358639,9.27266698794623,9.94015139005171,9.75924498909596,10.0462761121468,10.6097177915744,9.86178131406239,10.1581464037171,10.2656311790805,9.69569972512728,9.86608758941105,10.9227537318733,9.35466667916292,9.82921227448614,9.71702824307136,10.2707632997843,9.59915826218613,10.1375134274981,10.4034535500311
"220","turquoise","C220",7.90471045923978,9.39965167055373,7.55878721663651,7.68763904498831,8.35192356976058,9.70313549685848,9.01572772434334,7.88946561472645,8.0326876340807,7.86694182638649,9.32352570737979,9.23502990981959,8.94953471932185,8.78709960004071,7.64773054536279,8.94274162019193,9.70023054232837,7.95956541647283,7.03791845678442,7.64501146129018,7.64501522026698,7.29674939329469,7.95592310623537,9.88941549949944,7.74807638849205,7.80609888555508,7.35791933267411,9.34185369908538,7.42279286417169,7.76937434038785,8.87668547789221,9.33224929864854,7.97517282271387,9.59545820653532,8.89617840241997,7.51379874083454,8.64922677673723,9.21048813646688,7.35268184420561,7.77106491567081,9.22080676769209,9.58062863446752,8.76617468189059,9.5282787535977,7.41997697698284,9.65012682905974,7.76896386753558,8.42317999033128,10.2657939112022,7.77959429519455,9.06878929291228,9.14966011720136,8.49378750308849,8.88452971951212,8.06551128243312,8.11162948994791
"221","turquoise","C221",11.3063372125644,6.67287322939024,10.301476257866,10.7888257994079,10.9957655393059,7.27261254533215,7.28073993159494,9.89382320884473,8.67857530324159,9.28046753377924,7.67970069033625,6.93315429806676,7.78016225944323,8.40483948174745,9.76570432402723,8.3227581240022,9.12449470894003,10.5733768486783,13.3955387499032,10.7027125343431,8.7899415462673,12.0277543836474,8.53283580509688,7.04176282260378,10.4045327374243,11.5246620895494,12.0217089584067,7.37726202867926,12.0147670871765,14.1074448957076,7.5722133060423,7.1431485819886,8.35011248268956,7.28605720017626,7.39975240765478,11.9456062919898,7.63075235387823,7.11795410471259,8.9129551297894,11.0168568366625,7.89703632477075,8.87867191578173,7.31842833219382,7.15003251468441,13.3947364832752,11.6395224636834,9.19330615391856,11.0107367108348,8.45568366742098,11.2027178589153,8.73968741354519,7.5104989005601,8.42551618890306,7.13261344792264,11.9814314782231,8.55807126116425
"222","turquoise","C222",10.0010686845028,9.18713398826839,9.23632377065583,9.3044496082091,10.2475873009451,9.68581850872289,8.38362787395833,9.90268835376185,9.60030869206268,9.79568578388805,8.7853441639748,8.86394681659285,8.20520056199856,8.42811851278533,10.0122209040283,8.36431046193655,9.1727086830737,9.43221899560659,9.0706858317732,9.29382048990306,10.0090469726112,10.0366476514897,9.9296978504203,9.33269413525726,9.88162100384525,9.59160785540058,9.37322059989782,9.01111269274475,9.39504211886893,9.55271029798722,8.76074784753895,9.11359850571773,9.41849930944066,8.94942983778062,8.79984760806479,9.46907150306156,8.49882816636259,8.68182355262339,9.80175007111712,9.26832552569474,8.86202076314282,9.20704898125004,8.14082983569441,8.52908205161163,10.1064515987126,8.99225748775291,9.90848993592701,10.8143139872943,9.61724746539545,9.70709496772813,8.44840896565644,8.37758422970186,8.5827610845686,8.00091332165783,9.44899428861131,9.7572564595807
"223","turquoise","C223",11.2450707902268,9.87010526766219,11.185021356737,11.228865986594,10.8527139767873,11.1159397435854,9.76849914650494,11.5241534426513,10.9201420666824,11.1068802183142,10.1168458976421,9.9618623709759,10.0941554837969,10.0816892240945,11.3057283404957,9.98699618445486,11.106450787994,11.325659812774,10.8628473182696,10.9399316841771,11.580780897819,10.8854400570896,10.5848868918912,10.3013509584457,11.9019621682694,11.5635353724021,11.241582997921,9.59522411024588,10.9974610494604,11.1210037935839,9.72433462461429,10.4142761216156,10.367735378255,9.9907316322817,9.49992817018297,11.1316354776254,8.29340096000458,9.04893232347607,11.1661588089643,10.8934440032273,9.78460546195303,9.15303493529183,9.63766777404726,10.1392889261384,10.5630364119931,10.3911805224072,11.1565865345922,10.9459044717822,10.9935500512141,11.1527453069401,9.60034472735464,9.11430260971637,9.33728555380236,9.49660295327275,11.2620071574636,10.7556335063324
"224","grey","C224",11.5882756872117,11.2651991905101,11.4097713852303,12.2743851227348,11.9599414769197,13.0619437441763,11.4252720851349,11.3844536433308,11.5131941198793,12.0172782291072,11.5604049259498,12.0689181718205,12.7701668033275,12.59047206599,11.1001925029459,11.8143213744606,13.340131827979,11.9352097372778,10.814925982009,11.6585436425986,12.0303598985648,11.9261177216208,12.1160721271417,11.8778868230519,12.805475783006,11.7892286823563,11.0795941227042,10.8095072081902,10.8067372517872,11.4892878792882,10.828492778984,11.8588578741471,11.0755534011222,12.2040120063709,11.3802131911736,11.9009076481511,8.49175367674394,10.7028249665737,11.776013766422,11.6713721483173,11.1050848255674,10.8523043532624,11.1243782586116,12.3446676956121,11.4453969449043,12.8930214910638,11.5392654335579,11.7119883758209,13.7458507819471,12.227383868637,11.2942958694814,11.5819867912157,10.9888213906579,10.9697358882096,11.371666300433,11.4638157603932
"225","grey","C225",8.1909848785718,8.0066716209081,7.81517085895103,8.00495088195812,7.81561620688799,7.94581661234953,7.395001433256,7.91585810238682,8.31335419951044,8.3260031194163,7.72587637069749,8.14359179693871,8.05073194817984,8.23302965411078,8.22939051777732,6.38594949310881,8.12845461092703,7.04327756670914,7.41146506491936,8.17576945263616,8.24694706264428,6.90038938184725,7.64944930839846,6.93952340488925,8.39272846229169,7.83490824105037,8.06392578178163,7.90869736426203,7.46943425878699,7.12397413141494,7.64463581699485,7.27087701641958,7.48097609453299,8.49917205559737,7.89108838679344,7.77025059804275,7.70927561100213,7.66281092074799,8.62933210092726,8.12766388228599,7.74957477472827,7.25896954611819,7.50695070080611,7.84274756120929,7.0783243399487,7.63152763372776,7.02077256719803,6.73053124857604,6.89351608440193,7.88329461665559,6.84993207338074,7.50813610181879,7.14711606677331,7.6896050538687,7.81468748740987,8.08642949944669
"226","black","C226",6.37750418454746,6.70711336388586,4.49661432397764,5.44705112071779,5.79838154349923,7.16467461979763,6.00777134065783,4.25657941474883,6.6521762755274,5.1748113163904,5.93396282099596,6.25569590381435,8.18645243697026,7.40291622223846,6.09376757164868,9.23400481922423,5.8879568114678,7.79538197459225,8.66649856120765,5.67879078613875,4.73544352754853,5.15620279849304,8.22685448951397,8.4274934248891,7.01587271708811,6.12961362255574,5.87714678678751,5.88325981397784,7.09447903021723,6.87791278634128,6.30164208989573,7.74384851637056,5.40645527896622,6.46540574815162,9.53294744658603,6.75369774924961,8.56563435221489,6.29502877687399,7.3414194614667,6.20611246732808,6.03719940014571,5.65359479243473,8.87186646159928,6.48561319193655,7.01658449344241,5.99699221022996,6.84010303335794,8.78290825061852,5.43363119643039,5.24342011306298,6.07382614698974,8.60224310535183,7.64426211323992,7.23804359053253,8.03794747748992,4.74698055585888
"227","grey","C227",9.47632769063392,10.5422191105757,9.49557603590941,10.1437908783562,9.60916605379259,10.2627670087861,9.35662985527836,9.49636809374418,10.4245906043462,9.64598613683073,10.0117672897566,10.0406267312555,10.6438775849906,9.89089377576156,9.14419239558984,10.0754624399593,9.28510549149667,9.24403482324139,9.21575580302396,9.34573557400338,10.2267144807121,9.02675741102641,9.68713679226417,9.03941237077844,9.15815431745775,10.2664178184404,9.4278778739188,10.1382612818216,9.38953807461445,10.283169164757,8.84108881579002,9.46700609284978,9.30764716449484,10.0712362347567,9.48398800806359,9.09685473540898,9.19318617007733,9.51127082832489,9.33494159260145,10.2992602304319,9.60333136234721,9.06544380666391,9.12971044832435,9.54320757540974,9.16711401898879,9.79149201907934,9.62722563181331,8.47136360187762,9.24545666549193,9.17300913225917,9.63569218990059,9.7857227606294,8.92684591056276,10.1020125931445,9.60717475389807,9.99922840731394
"228","turquoise","C228",8.22298226778971,9.90657764945178,7.75190188294368,8.41178571598915,8.17122083958278,10.346263247141,10.3410183081253,8.71801852550304,8.35630792629127,8.2577575160424,10.2484083626607,10.2035966808213,10.3256133766631,10.1647453239856,7.40556078483383,10.2453092139689,9.58070230926712,8.172249860495,8.32976729851542,8.01840690049713,7.89066654011001,8.70311887320856,8.45266190523916,9.3103599632556,7.67106811728723,8.37225379598223,8.31446475062539,9.43227974906884,7.9827984069847,8.00560425506797,9.86176897071936,9.32836636922612,8.79557504433419,9.60448532758041,9.25770496563412,7.99600667078305,8.80278456077059,9.88767147487736,7.73712374836117,8.34947910643714,9.66563814964055,9.65168215230852,9.82257256178086,9.96079213216556,8.36742646002909,9.6033472977542,7.99879185122535,8.44913842020417,9.46414252377311,8.25974516890311,9.63702547580617,10.0571595115144,9.4187014290219,10.2480579107101,8.03841581122411,8.57995394231882
"229","turquoise","C229",9.71933273915372,8.81816383636704,8.20500672857917,8.35472087424386,8.16864631052219,7.4815920235034,7.97728243190225,8.87296109814106,9.72587221470066,8.02402949318703,7.80553612609228,8.52258692920332,7.80036102777326,8.08269063556155,7.04592690172296,9.0860788991231,8.25802986570169,9.78002972899807,7.32373029138605,10.2648573413733,10.3303525276867,8.71325129223753,10.0354766225173,7.89247605070323,7.30544270322636,9.28021497369143,8.04196170245416,7.70948944636116,9.29092362276073,9.28486589408664,6.90416721677021,6.91672225422239,9.16810170538725,7.26447332199209,7.68254353373488,7.88062937509802,7.02084267000144,7.92114490076926,7.54449267933398,8.52406025308434,7.34907940916248,7.05143322586328,8.31777942765114,7.24041560521002,9.31468082674876,7.72625387353614,6.86006286920836,9.79035307109034,8.03672063969156,7.34164872729938,7.91165965205638,8.22525421069954,6.9882178280484,8.26886890352529,7.69088614623447,7.62656068236617
"230","turquoise","C230",11.6256828960712,7.94744436173467,9.93072991467743,10.8303615685696,9.77373156466513,7.75482189177653,7.91152264414129,11.2702037778347,11.689318358587,10.7679093780742,8.0986459289804,7.36639286112794,7.95813600562516,7.79940019135334,9.11338994426234,8.65634436369269,7.44439071663172,8.91842246717322,10.1416877684294,10.7743535552063,11.1117810487649,9.93685498834732,10.0863524087995,7.9995160891174,11.0228084402762,10.6052783424912,11.1442734535989,7.77090428101905,10.8004862054061,9.91908939633424,7.75544697279652,7.73988322600921,9.4233366122299,7.41596919340243,7.58743510772604,9.65749829277238,7.53807238963691,7.88175295256208,10.7232823602321,10.6474085699139,7.44849951366342,8.12709226451194,7.71667859968667,7.84003937800698,10.4440999923524,7.22875046761274,10.5069401350826,10.5112473195818,6.85927178639297,11.0866367154273,7.84378398393534,7.33668280684107,8.20238091046302,8.06123623330713,11.9674109368796,11.4319711175211
"231","turquoise","C231",11.7882462325779,7.97381430677102,10.5562012315922,11.2922394166454,10.980921175992,7.30764043071622,8.54900711998307,11.5692468760655,11.7547517013853,12.2702909107038,7.58723128110259,7.9538496002567,8.05221085155611,8.53133766262279,10.3764475307067,7.88802375180605,7.52269220903309,10.4032880106079,9.96917506380041,11.4485111947799,11.9584151739248,9.72674911866536,11.6926702338626,7.4306775711443,11.4669260273997,10.9277763345939,11.3314491936618,7.65367200730718,11.2446560802687,10.5648923826323,7.85546139610134,7.76844016508797,10.8722067144375,7.61717728567444,6.91172134067455,10.9046362599277,7.55633116705511,7.60990643309191,11.645385119462,11.4553795120232,7.44046429840232,7.42694864912496,7.31055672211116,7.72137925798171,10.6124437898313,7.2359494433781,10.9201875139238,10.8407083500266,6.30533198119385,11.4219735477673,7.60749477142612,7.77984482118325,7.94628463097092,7.41308722116672,11.7981416970984,12.2886029817194
"232","turquoise","C232",10.7776311716836,6.4868524344785,8.88738891057881,9.73729900350708,8.7414663603122,6.22265139481278,7.51892758991546,10.1253968376571,10.3327520611061,10.185151758774,7.17695052978597,7.00391966366942,6.5336979646616,7.37435589019673,9.34823818334607,6.93422352387779,6.1027261708985,9.24424640450849,8.7553014346158,8.54372765154406,9.8579909239192,8.61781331267736,9.60861820270742,6.86597002004664,9.40262785273969,11.8393005565616,9.51856857246484,7.09931937834846,9.23207248269985,10.1123623358393,6.840349831362,7.00153908629061,8.98620287461121,6.09004765390232,6.56704830176491,9.54551592111859,6.77440750161359,7.10772090010508,7.30521340759594,10.0493486476419,6.96638656361905,6.99287751306492,7.08672845666981,6.88111375393753,8.26650669320312,6.42494887855676,8.48620554058248,10.3408488268558,5.85697197223674,9.14529039590783,7.08722049437191,6.93098800612557,6.99829588424617,7.50070776399711,11.5217803380917,12.1111046830628
"233","turquoise","C233",10.0824742515347,8.0171724135314,10.252466559575,9.17001597467556,8.96780322699513,8.29272289311235,9.62585085131512,10.3273497669984,9.83044357352551,10.1171657451472,9.25910851875111,9.12021478536809,8.43425022230692,8.68800929417028,8.34788326987775,9.07422067689758,7.68703134551905,9.8105958158892,8.36329225470057,9.27106030783832,9.97206174532272,8.22399477400552,10.0747258845907,8.27890132732533,8.22495262426724,9.93513218568612,9.17289850681426,9.40551587896909,9.34445825658066,9.68236088095193,8.87354971410769,8.06929823594743,9.15457850711935,7.59697391641177,8.98803372974477,9.31390353025452,8.05009247711286,9.46098270270861,8.94073280348943,9.68088930064416,8.52696830516204,9.39513864694212,9.26771346355696,8.59612759400807,8.9106960605153,8.55470962192395,8.81186389679691,9.47234381597118,7.18892521287282,9.82456678683359,9.44120667463402,8.86388812724938,8.56766280204944,9.86591162204169,8.18888408412136,10.5786268852093
"234","blue","C234",7.92304314258341,9.88468749967651,7.86635526225355,7.62760285713373,7.63807877857585,9.21432582549507,9.61474046431348,7.66478284478073,7.62096183426798,7.4757483586472,9.35164291774899,9.172737015867,9.92385116550899,9.49145924857467,7.67040222150108,9.01633914463342,8.97242686986401,7.66999539855544,8.04292095581964,7.6049579847713,7.90989385013171,7.40666390515908,7.85512774217282,9.25269525310522,7.24193788524339,7.33590963754217,7.24343640704519,9.39805384398127,8.07997959691605,7.45235758014734,9.48384226531233,10.0459210284031,8.05644067643069,9.22529819685303,9.79170801100362,7.46610932153725,10.6217161103516,9.59325040795319,7.69987667869604,7.99444542449231,9.71418360494785,9.22956839047871,10.0736383171324,9.47500269311834,7.80078547559351,8.89240161315852,7.54934010959668,8.1686992051433,8.75630387261877,7.79581124869469,9.93019210850522,9.95686563290749,8.18913551007709,9.86520168151531,7.20811885813927,8.00021989135301
"235","turquoise","C235",12.4910303625435,10.2293425934255,12.7008759804121,12.0269633664433,11.5382140384772,9.15443056989603,10.0683483081241,12.3624948855528,12.1619015046041,12.502103076139,9.7733651695744,9.28373695442339,9.26349422463213,9.18110071590304,12.4416614128833,9.64166371758261,9.45818897784144,12.1716800396864,12.0490312451767,11.7054439748439,11.8142714051481,11.3513808634843,11.6880087174985,10.8918077811869,10.8466401374554,12.2553559952065,12.2741203262651,9.2582691843366,12.213582941522,12.0251129262145,9.67402572933846,9.63029901618773,11.0988085809009,9.14739105724756,9.55670089547325,11.9197932848181,9.08299016190683,10.4424575402546,12.5400250983302,12.5118989889798,9.75032889018455,10.2114478737973,9.7092640843977,10.0842253917445,12.2608624093879,9.03575546144768,12.4400277639676,12.8341910800119,8.76692135449074,12.57402995831,9.72306170962181,9.84364639301855,9.2632815402235,9.3645613228898,12.248437306201,12.8444321407924
"236","blue","C236",9.98177044464219,11.7394054666223,10.6855833107503,10.8072671752553,10.1066879065307,10.8064530162597,11.50260367719,10.0573727771333,11.4125868695581,10.153283506407,10.8524779873662,11.2785278471242,12.2314121492527,11.4116930178923,10.221507393301,11.3635557385216,11.028356154755,11.1843113369417,10.7566987362139,10.214343142386,10.2967617782157,11.2048378382343,10.6350574820471,10.0295726341975,10.4387587615233,10.5869449165911,10.7156916479126,11.2112733559792,10.8743665622228,9.41327024856579,11.5440894425746,12.2208128450408,10.2692734774497,11.1235824857492,11.5295165953179,11.4592588058531,12.0625044673211,11.8541383950577,10.8473974698031,10.3416429320606,11.4604643807912,10.4720674067429,11.9132459232935,11.5208011283567,10.505360459679,10.1502122610863,9.96773867373852,11.6349902444201,10.712338295933,10.7608090995017,12.0623951085664,12.1705465506197,11.2197324602544,12.3046536186077,9.87685719881624,11.0440477875228
"237","turquoise","C237",7.5340198523803,7.94761234924492,7.45648411741977,7.71985147473561,7.56520767754127,8.61238480455545,7.90644911066179,7.18850874774875,7.82795564387145,8.63505869496094,8.41276150635204,7.85571233338924,7.6050387133221,8.40205192451887,7.86888920563001,8.10753153257478,8.33085363543825,8.23892953253312,7.68572131830261,7.67791674972342,7.91770721402745,7.76071632124073,7.68838589055501,8.3748337754655,7.81097219925508,6.56290615486487,8.15966046225636,8.75929689543244,8.73284225919493,7.23218971036936,8.35494508312441,8.03920732342011,7.14991021758587,8.3680611017059,8.41079888904371,9.02592866133176,7.59721042586577,8.43265461280411,8.22106302061456,7.52950192535288,8.89288874604988,8.40619715387399,7.2403841061567,8.1210763843638,7.64607355467903,8.78784053378449,7.76295841298565,7.41936657202917,8.00941494823906,7.48761923360179,8.04569935890268,8.53105975627749,8.15353107105709,6.78052675127213,7.82842835814076,8.17084648315327
"238","turquoise","C238",8.72246178581291,9.6938507203888,8.55441427279167,8.20340792503852,8.38931642941954,9.86889530445356,10.1573416533832,9.19760317864066,9.81430955356984,10.368911689081,9.90895412770078,9.75325022190444,9.17526917115368,9.09941111903082,8.22608033602067,9.84109709474167,9.85279381665002,9.19499569478824,8.64744971821657,8.5152598342852,8.98102887946076,9.29066609713495,9.302150414349,8.93110308017968,7.78713658283963,8.31426366977045,8.95834840819136,10.0964086833237,9.58049081042759,8.31884611876155,10.3763390017657,9.72714617874995,8.37143373016626,9.55042307800161,9.74485711642991,8.88200993576279,8.83496244877241,10.4630990636155,8.42417485252866,8.38541454001442,9.92372729575371,10.4825857385762,9.35915255178758,9.45462812399988,8.77166720246547,10.1573222527469,7.90773583048651,8.56256303619451,9.39274252708655,9.29756121477632,10.2080653723618,9.41972033950228,9.44077341983593,9.85112353903873,8.62610306076174,9.099638193227
"239","turquoise","C239",7.06266079299324,5.04414310573286,7.46163390713008,7.73209154234953,7.17838684799331,4.14112611238113,5.19543606628534,7.00446031461351,6.89102937943522,7.2078953211745,5.32206523755576,5.2793423224503,5.2280507505619,5.08170303359223,6.79384685601808,5.97161902408001,5.08177130629436,7.59254220731858,7.11483738101834,7.2556994011761,6.98758203964849,8.05085554591311,7.19589188436817,5.33370586295659,6.65111623123357,6.7707011702441,6.84620994238165,5.31275828362394,7.07095151810395,7.37121624473184,5.27854949712378,5.01274787236389,6.69212453212137,4.16937175071938,5.67945488326485,7.28897300292105,5.05919285597778,5.03570855611081,6.24467166059151,7.50999017042399,4.9139079635379,5.21069218565764,5.66833661708392,4.71117904392663,7.5569379893841,4.92020830839064,5.9407735709519,8.48308985979815,5.55161171477354,7.36629428612672,5.26438506847962,5.77407477179195,5.11164679347741,5.19269427672276,5.93069122397445,6.74288388897057
"240","cyan","C240",8.28064534028722,7.4365494438028,7.48292099538757,8.27075245569248,7.29913746528729,7.22148750093444,7.89140387397484,8.00891672179425,8.0486438299703,7.43321452017182,7.77692151999898,7.83320522668135,7.29365283483115,7.95087897882042,7.32941771902959,7.39120913366072,7.40349941381613,8.51038434453905,8.53092121995398,7.82293343217009,7.28393263339178,8.60505898312297,7.20753384569927,6.97126341289057,7.2803272087844,7.38890414618225,8.76622962031451,8.00165056842356,8.06335902779494,8.33924913935245,8.08108245207307,7.48951447401845,8.16137536947205,7.19502525228273,7.16548056876294,8.57438533796501,7.40034966346286,7.88580217996928,7.49533679555019,7.65581913729045,7.82784301019784,7.95405116638404,7.03862331598856,7.51798583215626,7.62442309490365,7.55020293557994,7.3657428604388,8.11282187190317,6.67143206600535,7.92670593138755,7.55287039021129,7.53191666493378,7.85522051995579,7.61052799191927,8.02743782376888,8.18018202423804
