"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56"
"A7_Bogr",35.0822654592916,-10.7522242583014,3.31198766684615,-0.213670585163167,-9.84247162310233,2.2789153340393,-1.70754841032935,6.92051753176172,-3.15747885355532,-0.94123449340315,-5.08120862201913,3.00544580398799,-8.61445490707142,-3.87375778691574,-1.05943100230962,0.26511161386251,-1.45604783018263,-3.63861938973533,-1.31917911414878,-5.24746959563596,-1.60155755874832,1.6249223732349,-2.59699234577193,-0.148121146703719,4.95738106817526,-5.16948474254379,-0.448252131602393,0.738353480702488,2.28743673499945,3.33065820374706,-4.13557966220094,-1.51337852849399,-3.20943391668583,-1.31312754844196,3.89472811025992,-7.08591203289474,-3.1843270290353,5.00866715203535,-3.92660376060464,-4.89071229010983,0.751882348552882,-6.02194202846351,-3.30458879256378,3.7560497863911,1.3871227036115,1.9380321915209,0.636377393789777,-3.08887132734846,-1.87326617133753,-5.14650109911191,-6.00708916297671,-1.2274110827936,3.16524008306379,-3.7557091121542,0.405285952738831,-4.4506932861399e-14
"F43_Bogr",30.8159789969515,-4.98785181039601,-8.18161939645835,-18.7119298374594,-8.60349681303781,8.57827432591027,3.85568018354733,-0.0376889423144728,-4.04328719491225,7.95105137958848,1.58082730175808,-4.70744806093743,1.19356583245064,7.96038079192105,-9.46603733221081,9.43234348186137,0.609700564653035,-4.63873376700275,3.47380843085039,4.67430899053681,-2.26253156597888,-3.17431690631963,1.31114270058992,2.0623932702734,-1.0769648460513,2.80522968345088,-2.07416175217977,-3.46915605870377,-4.01588437720055,1.69566375027217,3.01739551208614,8.26609534759859,-1.32792214107613,1.24566514971053,-2.58523868600796,1.4099046017303,3.49054964269596,-4.72906095263203,-0.0223666801876768,2.14903586627813,1.30362666435756,-0.702773252348385,1.68178826004369,0.702318453133073,-1.4116653617675,-0.693195209051932,-1.35154017954241,4.61356105657377,-3.61905651623725,-5.97734157660164,-6.65409011524155,-0.310963180847965,-2.04423534994388,0.0971126298041314,0.515994466430268,-3.44438019772575e-14
"A8_Bogr",28.2160773706293,-10.292079475067,-5.24918090036634,-7.14742121197339,-14.0322390086172,7.46924860263284,-8.69015394385653,2.58924495806068,-5.58066727660445,7.87327017568238,3.3844578407476,3.20769355136838,1.5426247452546,-6.89117185693633,-11.2654507924353,-5.24863818944747,-6.42273620033772,-1.0870389444269,0.0819675295706104,0.204795405932215,3.79853249072653,3.59599564348072,0.261991382990626,1.06092393174919,-2.46825342694615,-4.36704571066356,1.67462999425516,-3.15327159950241,-1.20501812346627,-2.2184930094745,0.063128212094688,1.82000377021311,-5.66407802051454,6.9600711332681,2.79787120947944,-3.81989442327214,2.60229814598814,2.82235474667394,-2.22657311923765,3.95044892653532,2.42778316058469,2.56815741862474,-1.33372932386811,-1.60541813722038,-3.91137798794067,-4.42019752884735,-4.44956456035572,-2.4052212493169,-0.991991374200896,1.55712499200918,7.24908825825151,-2.66871410591947,-0.485672132380323,-1.43967815234088,0.382000878533055,-4.96989602249975e-14
"C18_Spco",-28.4335062376006,15.415000497697,-20.431166460717,9.42668568776679,5.85886575778992,3.37305554439329,-7.3208110713002,14.2688180864329,6.86450075232876,-5.51456065408833,3.37440987853059,1.87635668129461,1.90378263096804,3.20804874732304,1.18328673970035,1.69630653640243,3.68126693742146,-1.41545032140964,-3.25967346145102,-1.62302730576841,2.5040910168732,0.730393895282418,-2.89927447278453,-14.2451921423929,3.7004536255541,0.58976998872502,1.32559375785333,-5.15042724200368,0.912453193162897,5.93121394609214,4.69452735650407,-5.87559099664293,-0.72807214398956,1.5241547104734,1.54374917723095,-2.1808388725565,-1.97688233781587,-2.19507895986063,-2.79852706640409,6.16201513028631,-1.63879392267206,-2.38553160068385,3.64807490743454,2.39388405065523,-4.00392319354462,0.918568563571188,-3.27026022563219,3.27523967531079,0.616303711797893,-1.26833201768883,0.726253763538154,1.47563528326519,0.146962266589913,0.449356507050706,1.61311672656309,-2.31620278512423e-14
"C22_Bogr",28.40621689259,-15.1105045285454,-10.5995724695065,-14.7828545975826,-8.53258153043528,2.45306298150687,-6.04456299358009,-10.0224117765895,-1.95158958673925,14.2717675598913,-0.236385940561861,3.80769294800659,3.29367028599574,-13.2639858460044,0.367633877818191,-2.70140449061695,5.98335166263457,-8.41960716208205,-1.43391991255184,-6.07522157294451,-5.73147742279395,2.46156688344088,-9.53216963641432,-2.78085634266389,-1.14439955419155,1.00423199331622,2.34923530730414,-0.117977913427692,-1.06224729402734,-4.72218470229933,5.59382025079989,-2.20054528067549,6.87013238907784,-4.00642892815157,-0.967538120761161,6.36253679673593,-2.79363705597322,-1.98929723987542,-0.983822668584356,-0.144889589556903,-4.19344076085865,-3.54161597032553,0.673033939117196,-1.89187780782719,-0.644228711286144,1.60123827019428,-0.131108631077421,-1.1585163666484,1.51261170525486,2.34416148117434,-0.869621941406701,-1.19335199518807,-0.697320016484825,-0.770623844178165,0.479691591101059,-3.64114120798842e-14
"F41_Bogr",33.3180824147005,26.4970692642563,12.9875601541678,-5.88011775107637,-0.360994583267425,-1.58216040641657,2.01757563821143,-3.89658978052501,-12.3326912479722,10.0646196405541,-5.18375970723809,-6.02993854029191,9.08701863440742,3.48944507631319,-1.78088337337465,2.88155788633178,3.13068465719167,-10.6462721136097,-1.07016959335394,2.09880644574253,-2.49216966071881,-2.59748169594288,5.58498469799552,-1.24130188454252,-5.30324092637376,3.64706213622803,-0.680709583124024,2.29789222077484,0.0913583585960726,1.26587371723403,-1.60432399508076,-6.11042103792642,-4.60986436554377,-0.330503662360855,3.91294167301581,-0.14688173517333,-4.60846685027222,7.24070532541766,-0.190695680385776,-3.59929703819115,-0.701354501860427,0.655334154038924,0.853525367894954,4.35237648507605,0.606923084942141,-0.754705906391099,2.86544295644487,5.27445982416019,0.347141363466023,2.35350523288629,2.81143177245017,1.06955206206097,-0.430360475139343,2.57197981481266,0.990704358600327,-4.06022871574097e-14
"A7_Spco",-25.8595502126733,11.8987512671925,-2.3109202045716,7.63523457113814,-9.94601033053749,-8.062255212778,3.3225367103046,-13.0595764669317,13.9161534971578,0.423432400898455,-5.90404613720821,10.5874447642695,-5.3371432691766,4.0527896041337,-0.922930209252936,2.4210972712293,-2.42193648853695,-1.64650269627549,0.691511502831334,-5.37484043290744,-1.85636219576378,-0.389459162283208,0.0852548729136356,-3.38629017027568,-3.79783685430312,0.0509322375094626,-4.90079452479287,0.803551970743744,-2.19218787821023,-0.359694044399347,7.86351873093324,0.591712064682398,-4.83747523374492,-3.49304185744433,-3.70302462102822,-2.74336638124626,4.88464025015341,2.79320947489755,-1.58918041483627,-5.10816993774947,-4.10245580557272,6.58597311450074,-5.97306522907587,1.32307918039755,-1.61191126752946,1.33852213802703,-4.23912454290202,1.67532553025661,3.70320372730279,-0.932706519520324,-0.115454135360742,-0.409224253123252,-1.10684794185169,-1.05782522279901,-0.296073673019586,-3.24722887468099e-14
"D28_Spco",-24.2603765369726,-15.4207092205867,-28.4579584528328,1.86104762820087,-6.6541487172077,-7.80319581832372,3.15031116047651,-9.57031108042904,-8.30758270880062,5.76301597398691,2.80938820236471,-1.80386783144134,2.31267688961475,9.04144582908719,4.40283426800728,7.69347936210302,-7.10687324487322,5.41361509637678,-14.5360059276769,-4.29938949902213,-0.419624644272461,-2.99202128120761,4.29201124981207,-5.40634583624957,-1.66841136326651,-6.6605493663167,5.26390503799533,4.97840808487462,4.4396887221702,-3.49051616294061,-0.551934062207982,4.21303640654334,3.49911605931967,3.97753528236495,-4.07288526891896,0.0175871142213694,-1.57469230892255,2.51763523211312,1.49014721460826,-1.97063395924547,1.28289147376366,-1.08907299107371,3.49270731755428,3.50460524538587,-1.00269719020573,1.11759365251729,-1.04885250705478,-0.893104877353182,-0.931615761299209,0.797048764369535,0.194014320349122,-0.0777600715943665,0.310133066812703,0.507601337985353,-0.194824797286736,-3.93365895412501e-14
"F41_Spco",-31.7949663792053,3.15375339347661,-10.2862788507432,-2.07418153467955,-17.6487333349791,-5.36049063161071,-2.85254274556969,-0.526610616665467,-8.24957566564088,-8.31972341397077,5.54095329240855,-9.02004287519931,5.32330152183526,-1.71731726069524,2.93276301496515,-2.13293388156888,3.28730706640684,-0.061369057397454,-1.7354786995657,1.92743212761231,6.1779478558217,-0.0585709313358723,-4.88169992110552,9.4264468776411,2.01412627448379,-0.849846914160639,3.68079132276277,-1.67052096145483,-3.02773509302937,3.89813677733559,-3.20019573984462,-1.84973082526383,-1.75796631044116,-4.07741866521999,-8.17793806732603,-0.482355055553822,1.80089685054405,5.01792241818362,-5.30890403100659,1.82973512001273,-8.15430366475745,2.15207407020843,4.90869899150319,-0.737356940386586,1.45166451313717,-0.499740610950085,0.631417413515782,1.37083280307991,0.537020142001729,-2.61336339507431,1.07683479460643,1.53003389859776,0.360070361387354,-2.27395116234816,-1.07811182634943,-3.14210463203679e-14
"A8_Spco",-31.0654097196572,2.53719381567218,10.8486262764998,-10.1984835858206,7.03027024631641,-1.80423985656548,17.2556736097691,7.67043953266944,1.53659380594385,-3.63954123575654,-6.20788735031219,5.83413333985723,-0.117412350921591,2.88484018030464,-3.69777146615906,3.09767415826689,3.55359595352049,-1.73611547130874,-5.74651877211553,-5.64638905272831,4.97995839534365,0.691916633141361,-4.16329025241734,-5.29603121621417,-0.497471594596635,-4.39160264587424,1.99783741590568,-0.424633219552276,-2.43609423955712,1.09223510410199,-2.42198264232041,3.45742382698695,-3.3526036863631,-2.77730438092309,-1.04464552697068,4.18125456232667,1.30669778166014,2.79258562043362,-0.785443542483515,5.7572643271273,-0.63039023346482,0.143275158620406,-2.47550155985632,-0.91506249717046,2.90075151659516,-7.55848581558954,5.60382928398084,-1.60951261881827,0.915906051182763,3.34010340196575,-2.90463116605578,-5.82066164864972,-0.806716809616688,2.7727777842426,0.114130020849725,-2.07091288562111e-14
"B11_Spco",-29.6805360539698,15.0455897792926,-5.52498016585268,12.8174452536382,-17.5379519391825,-20.2931985630211,-6.2339121130283,-0.506016760791528,8.92081944970632,2.5412666601297,6.63626458805449,-1.2962327858577,-8.26917693021944,1.49531563516198,-0.395519440449762,-2.05835767823228,-2.64627872107202,-4.71220385211741,6.43126952042465,-1.51925843937008,-6.38678948254077,-6.86800622137096,-2.92301080666262,-1.23081259932815,-0.199630433683965,-0.894655752191271,0.178758256795115,-7.55065484956697,0.454478453315773,-3.72820702998856,-5.83186896979401,-1.26684657132969,-2.24504141393063,2.62019217531736,3.56361718380618,7.67680026907541,5.2739110805557,4.31283481676085,5.71701998246261,2.2264366115053,2.11713227579517,-3.5427759484137,2.12316153467375,0.340222563495907,2.59839030490914,-0.125701597316869,0.439074487397465,-0.82256803440741,-1.39233243721818,0.103705339723558,-0.67120756740628,1.88865492179409,0.307755225057657,0.219255630260954,-0.319935187023482,-2.7824964554668e-14
"D25_Spco",-29.6128150240787,3.50242742944792,5.86475563352886,-15.9667092570072,-2.11818736085061,-0.699049177680518,5.71093194274626,-11.7122613790574,9.53953345166772,-9.91874425623687,-7.6109665852962,-1.86319817882551,4.83659023890179,-5.63081390068538,-1.55403839147604,-4.8175810493211,1.00320662356875,-5.28046336491512,3.10649052645151,3.38290899454867,-0.746678817676599,-3.47351765051281,-1.44276879850034,1.87735542955781,1.10145452574402,-6.68359628522548,-5.43414783615271,1.42053605047731,6.1119704760336,1.23233249417306,5.57922846079497,-0.927744315042946,2.88889669757486,5.63414584782928,-6.41912451278587,-2.99940571496495,-0.085939485919768,-2.07350661079467,1.20379129962293,1.58662302885904,4.26296101999966,-3.56824202592649,-0.38109558133519,4.29049523177403,-0.680204051159465,-5.03197241085863,4.61426991835462,0.577856716920377,-0.195040547905006,0.403834205107093,1.75247756184886,4.62958789237139,2.09887847279368,-2.51448697073004,0.113153112141467,-3.99584879073878e-14
"D31_Bogr",32.3162366592213,17.659428722989,-13.2316885917237,-18.7510245282446,12.508349031558,-8.06692054427962,-10.247725227889,-2.50626886748836,14.6410296931841,-0.44341542215993,2.3993559684702,6.89506176803978,8.77159737291677,-4.65497706240294,-4.0298694636273,-5.23597439421458,-4.37468539126912,7.62641733356945,-7.32989173125696,3.37062539503977,-4.53615734149304,-6.68267232052365,-1.81934077122188,1.50349966784717,-5.20727982244081,1.14690626726175,4.6205435460817,-0.423872330295657,-6.06581126348966,7.35315464186752,-3.95554821163983,1.25855322956801,3.97210241680537,-4.41993211349561,2.26022790196384,-2.04302004071961,-2.4530384666366,1.20212971279433,0.340717577171104,0.866447292684767,4.00009710168754,-0.1294803452037,-2.68371569274896,1.57066123106612,0.7698681364937,-0.111487800092125,-1.34455796380482,1.72036529517871,-0.534279363355117,-0.505984466656202,-0.561155421296902,-0.362712013053667,0.484081962608173,-0.286042038588284,-1.79983306011031,-4.33264535359967e-14
"C20_Spco",-31.4918476197348,24.9747538612388,-22.5096827192101,2.99372348620037,4.88068655514002,5.20265394765445,0.406204045266614,8.79914905093506,5.54485746567263,-0.985242175484164,-1.31624276427775,-0.890264191307977,3.63105786290482,-4.09746891486362,-6.24940279773766,-1.33583434329887,4.47664543715754,-0.0151481570941862,-1.22528251002997,1.5158720140832,-5.09046183974597,-0.986655301779336,6.12270222433477,2.23841922617386,6.60001402502326,-4.48719391111689,-3.54128814279232,-2.44976678873962,0.342343516746398,-5.6637317365386,-7.37899672666223,3.51849093875819,3.03153397024857,4.85614612080134,-2.81414425105499,5.27824665730066,-4.7690572465443,-0.639475310681741,-5.9035133069784,-4.84103403907319,-0.331857477645954,3.96781961687436,-3.759211515733,-4.14685645612448,-0.716727719765309,2.35230969547998,1.10566263175265,1.97440862326265,2.22978822083039,-0.435164883187532,-0.0729013702886642,-1.52217413313149,0.92664866853469,-1.16385173830394,1.40531564396233,-2.2659825404947e-14
"B12_Spco",-35.4181178303025,-0.567616915724045,9.20693339339002,-4.4301613717328,5.50737857747844,-3.13380031890656,6.43685818582356,4.21839807072811,-0.0209479049919835,3.51348647675747,0.680548232949213,-4.88183126766373,-0.725828636304973,-7.11323838570666,-2.36252749323719,-2.47785256278782,8.92445893387514,1.5761199939782,2.73237763856068,1.72724796093851,-0.959358559455718,3.02031334555901,-0.11367387670983,-3.33529427798224,2.32284297056414,-2.31490192545351,-7.37753266740113,-3.31066019576353,-2.39529380614673,-2.44243856131524,-1.76440085781366,6.27140384310061,4.6744829817672,-2.61903083561203,-0.521257104305644,-6.70111861372752,-2.1900070087557,5.22947855946515,5.55270012376046,0.683595088260559,-4.16098954518314,1.84752181092309,1.22681585011469,3.71927200537268,-4.19111461152845,3.36787360734815,-2.39755788135107,-3.13516306869956,-5.7552591595614,0.686172545629589,0.610095916438395,1.03019051674069,-1.05980042378847,5.72148779547576,-0.913890798876769,-3.13864602710656e-14
"A1_Spco",-29.8240567206028,-6.49687203244799,1.70055929767697,18.3213988067902,-7.28405930914269,1.09768789639591,-2.10277214700679,3.36976712910309,-5.32952217711683,13.4066313719302,-6.61217682284725,2.96571190708671,-2.85170219756046,0.245030824667898,-0.101688643098149,-9.61579977064931,4.59743529662793,0.725569348412289,-2.89469070974896,0.97975124908063,0.114814607337008,-0.311520123504178,7.06116587951795,1.42955476037003,7.73609583003728,12.4563584548988,3.41384023934446,-4.86771151400021,5.21355345084185,3.2543048625293,2.27846749064512,0.644347107037886,2.48541963891549,-1.66053992185171,-4.73300705352966,0.628835642467988,-2.63703142007436,1.21633911018729,2.07467818828611,-0.572083397396366,4.21452515029097,-0.0817781506997953,-1.83609327751025,1.81254285478665,-1.41590239516821,-6.4618769650948,-1.19246686515664,-0.547792150654959,2.51390471398745,-1.34406320345713,-1.09872170155901,-1.68781489240044,-0.342412964151127,-0.0856358264179242,-1.41040753835203,-2.47406262143812e-14
"B12_Bogr",31.1787467344267,-7.47576592865877,13.2058008677352,13.1890097038473,-1.62770996022592,-8.6460036346264,0.404270285768396,4.27898425638261,1.60364334582862,-5.55173867100733,-7.58560590869126,-2.78070215152791,3.12870667513607,-0.344823494946894,1.29320383754046,2.8876645081599,-2.75223563665553,1.12952204189652,-3.00495872084915,8.16492985635696,-4.62003281623536,-2.19562854595947,1.29307772108714,-5.33238641546429,1.92563824154086,2.35420600111568,-3.56188621230957,5.87254216400156,-4.49037620468738,2.21117886613938,2.11244923083675,-3.70453025468161,7.89902919872367,0.435841041784333,1.25947361677848,2.32322582320761,6.46191376171736,3.95505733064072,-2.72302180407082,-3.76448429180344,-1.19789201145696,0.515837679602832,2.84792561786794,-6.45938809050434,-3.82834218681682,-5.37386136730849,-0.363159883955534,-2.51907910845597,-5.74570380472719,-0.394478875035851,-0.0594938346659015,-1.49558134686592,1.35057374068209,-1.92068627233213,0.763421746611092,-4.09689643321443e-14
